Open time,FIROUSDT,DEXEUSDT,ERNUSDT,HARDUSDT,STMXUSDT,DIAUSDT,PNTUSDT,UMAUSDT,SFPUSDT,MLNUSDT,DATAUSDT,PONDUSDT,ANKRUSDT,DENTUSDT,LINAUSDT,SUNUSDT,ARDRUSDT,DOCKUSDT,CTSIUSDT,KMDUSDT,OGNUSDT,SCUSDT,BELUSDT,CELOUSDT,IOTXUSDT,LTOUSDT,OXTUSDT,QTUMUSDT,ZENUSDT,BANDUSDT
2025-05-23 15:00:00,,12.504,,,,0.4957,,1.293,0.5558,9.06,0.01784,0.01074,0.01878,0.000891,,0.01942,0.09862,,0.0802,0.1454,0.0684,0.003582,0.3435,0.3995,0.02094,0.0428,0.0655,2.339,10.08,0.805
2025-05-23 16:00:00,,12.438,,,,0.4914,,1.269,0.5513,8.97,0.01769,0.01056,0.01856,0.000877,,0.01922,0.09854,,0.0795,0.1446,0.0674,0.00355,0.3406,0.3939,0.02095,0.0421,0.0646,2.325,9.89,0.786
2025-05-23 17:00:00,,12.485,,,,0.4904,,1.271,0.5537,8.95,0.01758,0.01128,0.01857,0.000881,,0.01924,0.09819,,0.0796,0.1446,0.068,0.003584,0.3401,0.3976,0.0211,0.0417,0.0646,2.336,9.99,0.788
2025-05-23 18:00:00,,12.393,,,,0.4906,,1.275,0.5546,8.87,0.01771,0.0111,0.01862,0.000884,,0.01934,0.09908,,0.0797,0.145,0.068,0.003577,0.3387,0.3987,0.02089,0.042,0.0645,2.331,10.0,0.79
2025-05-23 19:00:00,,12.394,,,,0.485,,1.265,0.5523,8.77,0.01757,0.01112,0.0185,0.000877,,0.01938,0.09845,,0.0788,0.1432,0.0675,0.003539,0.3371,0.3946,0.02076,0.0419,0.0639,2.315,9.9,0.778
2025-05-23 20:00:00,,12.35,,,,0.484,,1.264,0.5478,8.72,0.01753,0.01069,0.01853,0.000873,,0.0194,0.09904,,0.0784,0.1429,0.0674,0.003535,0.3373,0.3939,0.02076,0.0419,0.0638,2.308,9.88,0.776
2025-05-23 21:00:00,,12.45,,,,0.4796,,1.246,0.5447,8.6,0.01707,0.01069,0.01833,0.000864,,0.01935,0.09904,,0.0775,0.1394,0.0668,0.003501,0.3343,0.3884,0.02051,0.0415,0.0632,2.285,9.71,0.762
2025-05-23 22:00:00,,12.514,,,,0.4795,,1.243,0.5444,8.55,0.01697,0.01066,0.01828,0.00086,,0.01936,0.09751,,0.0772,0.1382,0.0662,0.003514,0.3343,0.3878,0.02052,0.0413,0.063,2.278,9.65,0.759
2025-05-23 23:00:00,,12.523,,,,0.4762,,1.225,0.5424,8.46,0.01673,0.01059,0.01822,0.000851,,0.01932,0.09716,,0.0764,0.138,0.0661,0.003506,0.3328,0.3823,0.02052,0.0413,0.0624,2.265,9.55,0.752
2025-05-24 00:00:00,,12.442,,,,0.4651,,1.208,0.5383,8.36,0.01649,0.01033,0.01799,0.000836,,0.01921,0.09731,,0.0752,0.1355,0.065,0.003463,0.3274,0.3771,0.02036,0.0408,0.0618,2.239,9.37,0.74
2025-05-24 01:00:00,,12.42,,,,0.4599,,1.205,0.5409,8.27,0.01649,0.01032,0.018,0.000834,,0.01928,0.10483,,0.075,0.1352,0.0653,0.003468,0.3283,0.3759,0.0204,0.0413,0.0615,2.241,9.42,0.738
2025-05-24 02:00:00,,12.531,,,,0.462,,1.208,0.5437,8.29,0.01644,0.0105,0.01806,0.000841,,0.01939,0.11594,,0.0747,0.1352,0.0649,0.003473,0.3281,0.3759,0.02037,0.0415,0.0615,2.243,9.44,0.739
2025-05-24 03:00:00,,12.544,,,,0.4673,,1.216,0.5465,8.31,0.01661,0.01043,0.01813,0.000846,,0.01954,0.11447,,0.0755,0.1357,0.0655,0.003489,0.3313,0.3784,0.02044,0.0421,0.0618,2.26,9.5,0.741
2025-05-24 04:00:00,,12.565,,,,0.4673,,1.222,0.5493,8.32,0.01665,0.01044,0.01822,0.000851,,0.01943,0.11313,,0.0759,0.1368,0.0657,0.003503,0.333,0.3808,0.0205,0.0423,0.0619,2.265,9.6,0.747
2025-05-24 05:00:00,,12.571,,,,0.4673,,1.225,0.5504,8.29,0.01675,0.01027,0.01825,0.000854,,0.01949,0.1118,,0.0763,0.1374,0.0658,0.003511,0.3353,0.3828,0.02045,0.0426,0.0617,2.269,9.65,0.748
2025-05-24 06:00:00,,12.608,,,,0.4676,,1.219,0.5508,8.27,0.01662,0.01018,0.01822,0.000848,,0.01962,0.11662,,0.0758,0.1361,0.0655,0.003512,0.3347,0.3806,0.02027,0.0429,0.0617,2.265,9.61,0.744
2025-05-24 07:00:00,,12.532,,,,0.4668,,1.217,0.5499,8.21,0.01658,0.01011,0.0182,0.000849,,0.01964,0.11362,,0.076,0.1365,0.0655,0.003507,0.3351,0.38,0.02028,0.0428,0.0619,2.266,9.62,0.745
2025-05-24 08:00:00,,12.302,,,,0.4661,,1.213,0.5461,8.16,0.01664,0.01007,0.01814,0.000845,,0.01952,0.11338,,0.0757,0.1365,0.0655,0.003512,0.334,0.3787,0.02021,0.0429,0.0619,2.261,9.58,0.745
2025-05-24 09:00:00,,12.266,,,,0.4649,,1.213,0.5479,8.16,0.01663,0.0102,0.0181,0.000844,,0.01954,0.11231,,0.0759,0.1363,0.0655,0.003492,0.3325,0.3781,0.02024,0.0427,0.062,2.267,9.57,0.745
2025-05-24 10:00:00,,12.298,,,,0.4633,,1.212,0.5466,8.15,0.01658,0.01019,0.01812,0.00084,,0.01954,0.111,,0.0758,0.1358,0.0654,0.003477,0.3318,0.3784,0.02028,0.0428,0.0617,2.26,9.56,0.742
2025-05-24 11:00:00,,12.293,,,,0.4715,,1.228,0.5505,8.22,0.01675,0.01036,0.01831,0.000849,,0.01962,0.10581,,0.0768,0.138,0.0662,0.003513,0.3356,0.3843,0.02047,0.0437,0.0624,2.276,9.7,0.751
2025-05-24 12:00:00,,12.269,,,,0.4698,,1.227,0.5508,8.19,0.01678,0.01039,0.01822,0.000844,,0.01951,0.10743,,0.077,0.1389,0.0659,0.003506,0.3341,0.3833,0.02041,0.0439,0.0625,2.269,9.7,0.752
2025-05-24 13:00:00,,12.374,,,,0.4703,,1.228,0.5508,8.24,0.01685,0.01032,0.01823,0.000843,,0.01959,0.10864,,0.0767,0.1387,0.0657,0.003495,0.3352,0.383,0.02044,0.0443,0.0625,2.263,9.73,0.751
2025-05-24 14:00:00,,12.378,,,,0.4677,,1.223,0.5522,8.21,0.0167,0.01021,0.01815,0.000839,,0.01955,0.10544,,0.076,0.1382,0.0654,0.003493,0.3316,0.379,0.0203,0.0436,0.0623,2.256,9.66,0.748
2025-05-24 15:00:00,,12.385,,,,0.4707,,1.238,0.5541,8.27,0.01693,0.01029,0.01818,0.000844,,0.01947,0.10449,,0.0768,0.1386,0.0657,0.003516,0.334,0.3825,0.02039,0.0443,0.0626,2.262,9.75,0.753
2025-05-24 16:00:00,,12.419,,,,0.4691,,1.23,0.5583,8.24,0.01682,0.01035,0.01817,0.00084,,0.01946,0.10476,,0.0762,0.1383,0.0654,0.003503,0.3329,0.38,0.02032,0.044,0.0624,2.256,9.71,0.749
2025-05-24 17:00:00,,12.504,,,,0.4699,,1.239,0.5603,8.33,0.01688,0.01032,0.01813,0.000841,,0.0194,0.105,,0.076,0.1386,0.0655,0.003507,0.3337,0.3791,0.02031,0.0447,0.0626,2.252,9.73,0.747
2025-05-24 18:00:00,,12.482,,,,0.4684,,1.239,0.5575,8.3,0.01687,0.01041,0.01809,0.000836,,0.01943,0.10509,,0.0758,0.1396,0.0652,0.003494,0.3324,0.3788,0.02022,0.0456,0.0624,2.245,9.63,0.743
2025-05-24 19:00:00,,12.447,,,,0.4623,,1.233,0.5559,8.23,0.01672,0.0105,0.01807,0.000828,,0.01945,0.10536,,0.0753,0.138,0.065,0.00349,0.3314,0.3751,0.02017,0.0442,0.0621,2.241,9.53,0.739
2025-05-24 20:00:00,,12.477,,,,0.465,,1.236,0.5571,8.25,0.01675,0.01059,0.01808,0.000829,,0.01945,0.1065,,0.0751,0.1385,0.0654,0.003491,0.3307,0.3766,0.02021,0.0443,0.0624,2.24,9.54,0.739
2025-05-24 21:00:00,,12.443,,,,0.4646,,1.238,0.5589,8.26,0.01672,0.01064,0.0181,0.00083,,0.01943,0.10689,,0.0752,0.1375,0.0654,0.003497,0.3303,0.3772,0.02021,0.044,0.0624,2.238,9.52,0.742
2025-05-24 22:00:00,,12.448,,,,0.4607,,1.229,0.5575,8.2,0.01651,0.01075,0.01804,0.000831,,0.01941,0.10631,,0.0748,0.1365,0.0648,0.00347,0.3304,0.3752,0.02019,0.0434,0.0622,2.235,9.54,0.734
2025-05-24 23:00:00,,12.472,,,,0.4576,,1.222,0.5575,8.15,0.01641,0.01051,0.01794,0.000828,,0.01937,0.10579,,0.0741,0.1353,0.0642,0.003464,0.3298,0.373,0.02016,0.0422,0.0618,2.226,9.42,0.729
2025-05-25 00:00:00,,12.423,,,,0.4588,,1.222,0.5578,8.16,0.01638,0.01047,0.018,0.000829,,0.01933,0.10491,,0.0743,0.1362,0.0641,0.003476,0.3289,0.3717,0.02019,0.0422,0.0618,2.227,9.44,0.731
2025-05-25 01:00:00,,12.353,,,,0.4501,,1.2,0.5536,8.14,0.01611,0.01041,0.01774,0.000812,,0.01925,0.1075,,0.0728,0.135,0.0631,0.003447,0.3243,0.3665,0.02007,0.041,0.0607,2.187,9.23,0.711
2025-05-25 02:00:00,,12.334,,,,0.45,,1.193,0.5584,8.04,0.01587,0.01032,0.01779,0.000809,,0.01927,0.10971,,0.0724,0.1335,0.0626,0.003438,0.3249,0.3664,0.02067,0.0412,0.0605,2.185,9.28,0.706
2025-05-25 03:00:00,,12.299,,,,0.4516,,1.2,0.5609,8.07,0.0159,0.0104,0.01796,0.000814,,0.01937,0.10813,,0.0731,0.1341,0.0635,0.00346,0.3274,0.3692,0.02063,0.0407,0.0606,2.203,9.35,0.712
2025-05-25 04:00:00,,12.256,,,,0.4537,,1.202,0.5605,8.04,0.01594,0.01048,0.01801,0.000822,,0.01937,0.10662,,0.0737,0.1346,0.0637,0.003465,0.3268,0.372,0.02056,0.041,0.0607,2.205,9.41,0.716
2025-05-25 05:00:00,,12.258,,,,0.4564,,1.198,0.5618,8.09,0.01597,0.01059,0.01795,0.000822,,0.01939,0.10413,,0.0735,0.1351,0.0636,0.003464,0.3259,0.3708,0.02049,0.0408,0.0604,2.21,9.41,0.718
2025-05-25 06:00:00,,12.247,,,,0.4586,,1.197,0.5589,8.12,0.01601,0.01056,0.01794,0.000824,,0.01943,0.10437,,0.0734,0.1349,0.0642,0.003472,0.3272,0.3716,0.02055,0.041,0.0606,2.213,9.4,0.723
2025-05-25 07:00:00,,12.251,,,,0.4556,,1.192,0.559,8.07,0.01588,0.0107,0.01785,0.000814,,0.01948,0.10585,,0.0731,0.1344,0.0639,0.003482,0.3261,0.3689,0.02038,0.0407,0.0604,2.212,9.34,0.723
2025-05-25 08:00:00,,12.214,,,,0.4527,,1.188,0.5544,8.02,0.01571,0.01075,0.01787,0.000811,,0.01945,0.10549,,0.0725,0.1338,0.0629,0.003451,0.3252,0.3662,0.02007,0.0399,0.0601,2.201,9.3,0.715
2025-05-25 09:00:00,,12.195,,,,0.4454,,1.17,0.5477,7.95,0.01552,0.01063,0.01757,0.000791,,0.01941,0.10475,,0.072,0.1322,0.0621,0.003427,0.3228,0.3622,0.01976,0.0391,0.0598,2.176,9.18,0.707
2025-05-25 10:00:00,,12.227,,,,0.446,,1.164,0.5482,7.98,0.01561,0.01098,0.01763,0.000788,,0.01958,0.10653,,0.0721,0.1329,0.0621,0.003427,0.3232,0.3621,0.01975,0.0392,0.0597,2.175,9.19,0.71
2025-05-25 11:00:00,,12.224,,,,0.4442,,1.161,0.5447,7.96,0.01563,0.01075,0.01762,0.000777,,0.01948,0.10574,,0.0719,0.1324,0.0632,0.003419,0.3214,0.3607,0.0196,0.0396,0.0601,2.172,9.12,0.71
2025-05-25 12:00:00,,12.236,,,,0.4469,,1.161,0.5452,7.95,0.0157,0.01079,0.01773,0.000783,,0.01949,0.10248,,0.0723,0.1327,0.0632,0.003441,0.3226,0.3618,0.01997,0.0391,0.0601,2.174,9.15,0.713
2025-05-25 13:00:00,,12.24,,,,0.4511,,1.165,0.546,8.02,0.01572,0.0109,0.01782,0.000789,,0.01957,0.1029,,0.0727,0.1338,0.0639,0.003452,0.3229,0.3648,0.02,0.0397,0.0603,2.191,9.21,0.718
2025-05-25 14:00:00,,12.219,,,,0.4493,,1.165,0.5434,7.93,0.01568,0.01079,0.01783,0.000781,,0.01946,0.10304,,0.0725,0.1346,0.0635,0.003443,0.3235,0.3644,0.01993,0.0398,0.06,2.188,9.19,0.717
2025-05-25 15:00:00,,12.228,,,,0.4451,,1.156,0.5423,7.94,0.01559,0.01074,0.01781,0.000779,,0.01936,0.10407,,0.0719,0.1339,0.0631,0.00341,0.3216,0.3621,0.0198,0.0395,0.0596,2.173,9.09,0.714
2025-05-25 16:00:00,,12.241,,,,0.4446,,1.159,0.5435,7.92,0.01552,0.01058,0.0178,0.000778,,0.01928,0.10378,,0.0718,0.1335,0.063,0.003397,0.3199,0.3627,0.01976,0.0398,0.0596,2.171,9.1,0.715
2025-05-25 17:00:00,,12.305,,,,0.4441,,1.151,0.5428,7.92,0.01556,0.01049,0.01778,0.000775,,0.0193,0.10365,,0.0716,0.1333,0.0629,0.003386,0.32,0.3613,0.01985,0.0399,0.0597,2.166,9.11,0.711
2025-05-25 18:00:00,,12.626,,,,0.4462,,1.151,0.5445,7.94,0.01562,0.01057,0.01782,0.000778,,0.01932,0.10327,,0.0713,0.1332,0.0628,0.003399,0.3213,0.362,0.02007,0.0402,0.0595,2.168,9.11,0.711
2025-05-25 19:00:00,,12.644,,,,0.4468,,1.156,0.5421,7.94,0.01559,0.01068,0.01784,0.000779,,0.01934,0.10415,,0.0714,0.1336,0.0628,0.003396,0.3242,0.3607,0.02013,0.0402,0.06,2.168,9.14,0.713
2025-05-25 20:00:00,,12.668,,,,0.45,,1.166,0.5431,8.0,0.01563,0.01077,0.01793,0.000786,,0.01934,0.1039,,0.0719,0.1347,0.0635,0.003414,0.3253,0.3628,0.02007,0.0402,0.0604,2.18,9.2,0.719
2025-05-25 21:00:00,,12.612,,,,0.4502,,1.165,0.5418,8.0,0.01567,0.01072,0.01789,0.000783,,0.01928,0.10361,,0.0718,0.1343,0.0631,0.00341,0.324,0.3623,0.02,0.0401,0.0605,2.17,9.23,0.719
2025-05-25 22:00:00,,12.636,,,,0.4493,,1.161,0.5406,7.97,0.01564,0.01066,0.01788,0.000782,,0.01926,0.10519,,0.0713,0.1332,0.0629,0.003403,0.3224,0.3613,0.01995,0.0403,0.0604,2.172,9.23,0.716
2025-05-25 23:00:00,,12.573,,,,0.4616,,1.197,0.5492,8.17,0.01604,0.01065,0.01824,0.00081,,0.01937,0.1048,,0.0738,0.1368,0.0649,0.003502,0.3285,0.3741,0.02034,0.0409,0.0616,2.222,9.55,0.738
2025-05-26 00:00:00,,12.614,,,,0.4657,,1.196,0.5503,8.22,0.01604,0.01061,0.01829,0.000812,,0.01935,0.10652,,0.0739,0.1373,0.0648,0.003492,0.3286,0.3735,0.02034,0.0413,0.0615,2.228,9.6,0.736
2025-05-26 01:00:00,,12.654,,,,0.4738,,1.209,0.5523,8.23,0.01613,0.01065,0.01839,0.000821,,0.01937,0.10716,,0.0747,0.1389,0.0654,0.003507,0.3301,0.3774,0.02043,0.0416,0.062,2.245,9.75,0.742
2025-05-26 02:00:00,,12.789,,,,0.4699,,1.203,0.5507,8.24,0.01616,0.01058,0.01834,0.000821,,0.01938,0.10436,,0.0744,0.1385,0.0652,0.003514,0.3314,0.3765,0.02044,0.042,0.0621,2.238,9.73,0.736
2025-05-26 03:00:00,,12.799,,,,0.4668,,1.192,0.5502,8.19,0.01613,0.01067,0.01821,0.000813,,0.01933,0.10522,,0.0744,0.1381,0.0649,0.003495,0.3299,0.3733,0.02045,0.042,0.0617,2.228,9.61,0.734
2025-05-26 04:00:00,,12.821,,,,0.4694,,1.198,0.5516,8.2,0.0162,0.01076,0.01826,0.000821,,0.0194,0.10467,,0.0748,0.139,0.0651,0.003519,0.3302,0.375,0.02047,0.0422,0.0622,2.23,9.65,0.738
2025-05-26 05:00:00,,12.896,,,,0.4691,,1.197,0.5519,8.27,0.0162,0.01073,0.01826,0.000827,,0.0194,0.10487,,0.0745,0.1381,0.0652,0.003515,0.3311,0.3739,0.02035,0.0424,0.0623,2.226,9.59,0.738
2025-05-26 06:00:00,,12.973,,,,0.4696,,1.203,0.5533,8.26,0.01619,0.01069,0.01825,0.000826,,0.01939,0.10425,,0.0747,0.1378,0.0656,0.003516,0.3305,0.3749,0.0205,0.0423,0.0623,2.225,9.62,0.739
2025-05-26 07:00:00,,12.964,,,,0.4701,,1.207,0.5565,8.24,0.01617,0.01082,0.01826,0.000831,,0.01941,0.10336,,0.0752,0.1383,0.0659,0.003513,0.33,0.3783,0.02056,0.0426,0.0626,2.237,9.7,0.743
2025-05-26 08:00:00,,12.89,,,,0.4753,,1.215,0.5562,8.27,0.01622,0.0108,0.01831,0.000834,,0.01942,0.10314,,0.0753,0.1393,0.0661,0.003527,0.3327,0.3811,0.02063,0.043,0.0631,2.245,9.73,0.748
2025-05-26 09:00:00,,12.884,,,,0.4717,,1.208,0.5571,8.22,0.01598,0.01075,0.01823,0.000827,,0.01942,0.10304,,0.0747,0.1389,0.0657,0.003497,0.3319,0.3787,0.02062,0.0433,0.0627,2.238,9.68,0.744
2025-05-26 10:00:00,,12.913,,,,0.4673,,1.208,0.5566,8.22,0.0159,0.01071,0.01812,0.00082,,0.01945,0.10309,,0.0743,0.1376,0.0654,0.003493,0.3298,0.3774,0.02061,0.0428,0.0626,2.234,9.65,0.741
2025-05-26 11:00:00,,12.823,,,,0.4647,,1.2,0.5577,8.22,0.01581,0.01069,0.01807,0.000821,,0.01941,0.10268,,0.0743,0.1368,0.0654,0.003488,0.3293,0.3771,0.0206,0.0423,0.0625,2.228,9.58,0.736
2025-05-26 12:00:00,,12.754,,,,0.4664,,1.199,0.5587,8.2,0.01586,0.01058,0.01808,0.000823,,0.01946,0.1025,,0.0746,0.1373,0.0654,0.003495,0.3287,0.3765,0.02068,0.0424,0.0625,2.224,9.59,0.74
2025-05-26 13:00:00,,12.751,,,,0.4679,,1.201,0.5586,8.19,0.01583,0.01062,0.01807,0.000825,,0.01951,0.10234,,0.0748,0.1379,0.0657,0.00352,0.3292,0.3784,0.0209,0.0423,0.0625,2.228,9.62,0.741
2025-05-26 14:00:00,,12.636,,,,0.4666,,1.185,0.5543,8.08,0.01558,0.01043,0.01793,0.000815,,0.01937,0.10201,,0.0739,0.1357,0.0648,0.003483,0.326,0.3725,0.02066,0.0417,0.062,2.203,9.46,0.732
2025-05-26 15:00:00,,12.564,,,,0.4661,,1.182,0.5546,8.08,0.01558,0.0104,0.01796,0.000812,,0.01946,0.10212,,0.0739,0.136,0.0648,0.003465,0.3258,0.3722,0.02071,0.0417,0.0623,2.201,9.44,0.731
2025-05-26 16:00:00,,12.552,,,,0.4734,,1.19,0.5578,8.17,0.01575,0.01039,0.01808,0.000821,,0.01953,0.10318,,0.0747,0.1371,0.0654,0.003506,0.3289,0.3759,0.02084,0.0425,0.0635,2.226,9.54,0.738
2025-05-26 17:00:00,,12.556,,,,0.4658,,1.177,0.5539,8.09,0.01567,0.01025,0.01794,0.000809,,0.01941,0.10192,,0.073,0.1354,0.0648,0.003479,0.3245,0.3704,0.02063,0.0417,0.0625,2.203,9.41,0.73
2025-05-26 18:00:00,,12.497,,,,0.4611,,1.166,0.5532,8.04,0.01552,0.01017,0.01784,0.000798,,0.01931,0.10214,,0.0723,0.1339,0.0638,0.00346,0.3227,0.3679,0.02051,0.0411,0.0621,2.186,9.32,0.724
2025-05-26 19:00:00,,12.517,,,,0.4602,,1.169,0.5525,8.12,0.01559,0.01025,0.01795,0.000796,,0.01929,0.10206,,0.0725,0.1343,0.0638,0.003455,0.3229,0.3699,0.02059,0.041,0.0623,2.188,9.36,0.725
2025-05-26 20:00:00,,12.661,,,,0.462,,1.173,0.5542,8.1,0.01559,0.01025,0.01791,0.000796,,0.0194,0.1017,,0.0723,0.1343,0.0639,0.003453,0.3247,0.3692,0.02066,0.041,0.0623,2.191,9.34,0.725
2025-05-26 21:00:00,,12.725,,,,0.466,,1.18,0.5568,8.16,0.01573,0.01036,0.01796,0.000805,,0.01947,0.10251,,0.0731,0.1353,0.0645,0.00346,0.3271,0.3717,0.02081,0.0411,0.0626,2.203,9.47,0.729
2025-05-26 22:00:00,,12.678,,,,0.464,,1.177,0.5562,8.22,0.01587,0.01035,0.01795,0.000804,,0.01944,0.10286,,0.0728,0.1349,0.0644,0.003459,0.3263,0.3708,0.02085,0.0409,0.0626,2.197,9.46,0.728
2025-05-26 23:00:00,,12.534,,,,0.4616,,1.176,0.5544,8.21,0.01577,0.01036,0.01788,0.000798,,0.01941,0.1032,,0.0723,0.1341,0.0643,0.00346,0.3251,0.3688,0.02071,0.0402,0.0623,2.19,9.41,0.726
2025-05-27 00:00:00,,12.51,,,,0.4631,,1.19,0.5546,8.26,0.01586,0.01039,0.01799,0.000804,,0.01945,0.1033,,0.0727,0.1347,0.0645,0.003472,0.3256,0.3708,0.02074,0.0405,0.0625,2.199,9.45,0.729
2025-05-27 01:00:00,,12.461,,,,0.456,,1.185,0.5528,8.17,0.01571,0.01031,0.01794,0.000799,,0.0194,0.10138,,0.0722,0.1337,0.064,0.003444,0.3239,0.3674,0.02064,0.0393,0.0619,2.179,9.3,0.725
2025-05-27 02:00:00,,12.438,,,,0.4537,,1.177,0.549,8.24,0.01558,0.01022,0.01775,0.000795,,0.01938,0.0989,,0.0716,0.1324,0.0636,0.003419,0.3203,0.3644,0.0205,0.0389,0.0614,2.166,9.25,0.718
2025-05-27 03:00:00,,12.442,,,,0.4585,,1.19,0.5527,8.3,0.01572,0.01027,0.01791,0.0008,,0.01945,0.09934,,0.0719,0.1329,0.064,0.003436,0.3245,0.3675,0.02056,0.0394,0.0616,2.175,9.3,0.725
2025-05-27 04:00:00,,12.397,,,,0.4624,,1.192,0.5548,8.34,0.01576,0.01032,0.01799,0.000807,,0.01952,0.09986,,0.0723,0.1334,0.0644,0.003452,0.3248,0.3715,0.02061,0.0396,0.0616,2.192,9.38,0.729
2025-05-27 05:00:00,,12.371,,,,0.4625,,1.192,0.5528,8.3,0.01582,0.01034,0.01797,0.000809,,0.01955,0.09966,,0.0726,0.1337,0.0645,0.003458,0.3243,0.3718,0.02064,0.0399,0.0618,2.198,9.38,0.733
2025-05-27 06:00:00,,12.428,,,,0.4648,,1.197,0.5552,8.35,0.01587,0.01035,0.01806,0.000811,,0.01953,0.09968,,0.0732,0.1344,0.0649,0.00346,0.3272,0.3737,0.0208,0.0408,0.062,2.207,9.46,0.739
2025-05-27 07:00:00,,12.373,,,,0.4676,,1.2,0.5561,8.53,0.01609,0.01042,0.01805,0.000818,,0.01943,0.0997,,0.0736,0.1361,0.0651,0.003493,0.3318,0.3747,0.02083,0.041,0.0625,2.222,9.47,0.746
2025-05-27 08:00:00,,12.44,,,,0.4707,,1.209,0.5594,8.48,0.0162,0.01051,0.01807,0.000826,,0.01956,0.10013,,0.0743,0.1377,0.0657,0.003501,0.3334,0.3758,0.02081,0.0412,0.0628,2.235,9.54,0.748
2025-05-27 09:00:00,,12.438,,,,0.4722,,1.22,0.5608,8.49,0.01629,0.01064,0.01817,0.000832,,0.01967,0.10042,,0.0749,0.1394,0.066,0.003516,0.336,0.379,0.02097,0.0417,0.0634,2.262,9.65,0.756
2025-05-27 10:00:00,,12.44,,,,0.4731,,1.219,0.5605,8.44,0.01623,0.01072,0.0182,0.000832,,0.01961,0.10042,,0.0745,0.1385,0.0667,0.00353,0.3357,0.3789,0.02095,0.0418,0.0636,2.251,9.63,0.759
2025-05-27 11:00:00,,12.446,,,,0.4716,,1.219,0.5599,8.39,0.01614,0.01066,0.01812,0.000837,,0.01962,0.1005,,0.0742,0.1382,0.0666,0.003517,0.3384,0.3775,0.02096,0.042,0.0634,2.25,9.6,0.752
2025-05-27 12:00:00,,12.477,,,,0.4709,,1.219,0.5596,8.36,0.01614,0.01067,0.01815,0.00084,,0.01976,0.10011,,0.0744,0.1383,0.0664,0.003528,0.3361,0.378,0.02094,0.0421,0.0635,2.251,9.59,0.754
2025-05-27 13:00:00,,12.444,,,,0.4712,,1.222,0.5595,8.42,0.01602,0.0107,0.01822,0.000838,,0.0196,0.10005,,0.0746,0.1385,0.0669,0.003529,0.3367,0.3778,0.02095,0.042,0.0636,2.257,9.66,0.756
2025-05-27 14:00:00,,12.412,,,,0.4718,,1.231,0.5601,8.45,0.01609,0.01064,0.01816,0.000842,,0.01952,0.10008,,0.0747,0.1395,0.0667,0.003531,0.3344,0.3775,0.02085,0.0419,0.0634,2.25,9.59,0.752
2025-05-27 15:00:00,,12.362,,,,0.469,,1.218,0.5616,8.36,0.01596,0.01059,0.01805,0.000839,,0.01958,0.1001,,0.0742,0.138,0.0664,0.003511,0.3342,0.3768,0.02076,0.0415,0.0629,2.239,9.48,0.75
2025-05-27 16:00:00,,12.38,,,,0.4729,,1.23,0.5663,8.4,0.01602,0.01066,0.01817,0.000843,,0.01958,0.10044,,0.0748,0.1386,0.0665,0.003543,0.335,0.38,0.02094,0.0413,0.0633,2.251,9.58,0.756
2025-05-27 17:00:00,,12.422,,,,0.4821,,1.317,0.5653,8.52,0.01634,0.01067,0.01827,0.000852,,0.01963,0.10064,,0.0754,0.1408,0.0672,0.003569,0.3385,0.3797,0.0211,0.0417,0.0636,2.266,9.64,0.761
2025-05-27 18:00:00,,12.386,,,,0.4788,,1.269,0.565,8.49,0.01672,0.01074,0.01818,0.000854,,0.01968,0.10108,,0.0756,0.142,0.0672,0.003576,0.3386,0.3811,0.02106,0.0418,0.0636,2.269,9.64,0.764
2025-05-27 19:00:00,,12.38,,,,0.4767,,1.251,0.5657,8.47,0.01683,0.01072,0.01809,0.000849,,0.01958,0.10169,,0.0754,0.1408,0.0667,0.003577,0.3382,0.3794,0.02089,0.0414,0.063,2.259,9.58,0.762
2025-05-27 20:00:00,,12.401,,,,0.4777,,1.258,0.5679,8.44,0.01667,0.01074,0.01811,0.000848,,0.01972,0.10136,,0.0753,0.1408,0.0668,0.003581,0.3365,0.3793,0.02088,0.0413,0.0629,2.263,9.57,0.756
2025-05-27 21:00:00,,12.399,,,,0.4784,,1.251,0.5679,8.52,0.01676,0.01068,0.01816,0.000851,,0.01969,0.10136,,0.0755,0.1407,0.0669,0.003588,0.3376,0.3794,0.02086,0.0411,0.0632,2.263,9.61,0.759
2025-05-27 22:00:00,,12.321,,,,0.4735,,1.241,0.5653,8.4,0.01671,0.01069,0.01809,0.000843,,0.01962,0.1016,,0.0751,0.1393,0.0665,0.00356,0.3341,0.3776,0.02121,0.0408,0.0627,2.242,9.54,0.753
2025-05-27 23:00:00,,12.313,,,,0.4716,,1.241,0.563,8.31,0.01665,0.01065,0.01804,0.000836,,0.01966,0.10149,,0.0749,0.1387,0.0663,0.003529,0.3338,0.3757,0.0214,0.0409,0.0625,2.238,9.5,0.751
2025-05-28 00:00:00,,12.316,,,,0.4734,,1.237,0.5628,8.27,0.01673,0.01072,0.01808,0.000838,,0.01972,0.10181,,0.0749,0.1384,0.0664,0.003514,0.334,0.3755,0.02177,0.0411,0.0627,2.239,9.49,0.753
2025-05-28 01:00:00,,12.331,,,,0.4767,,1.244,0.565,8.35,0.01691,0.01074,0.01821,0.00084,,0.01964,0.10034,,0.0752,0.1403,0.0671,0.003571,0.3373,0.3774,0.02212,0.0414,0.0632,2.241,9.58,0.759
